date,close,state_used,base_position,position,asset_return,gross_return,turnover,cost,net_return,equity,drawdown,risk_action
2019-01-29,4490.0512,趋势上行|波动偏低|价格中性,0.5,0.575,-0.017580083595323592,-0.010108548067311065,0.0,0.0,-0.010108548067311065,1.0096838481693824,-0.02574660509510074,正常
2019-01-30,4423.1355,趋势上行|波动偏低|价格偏弱,0.75,0.8624999999999999,-0.01490310400023942,-0.012853927200206498,0.2875,0.00014375,-0.012997677200206498,0.9965603034366144,-0.038409636233279976,正常
2019-01-31,4355.7359,趋势上行|波动偏低|价格偏弱,0.75,0.8570635597451347,-0.015237968631076404,-0.01305990763823504,0.005436440254865227,2.7182201274326135e-06,-0.013062625858362473,0.9835426090475257,-0.05097053138417129,正常
2019-02-01,4482.9853,趋势下行|波动偏低|价格偏弱,0.5,0.4076704661988758,0.029214213836977754,0.01190977217455437,0.4493930935462589,0.00022469654677312944,0.01168507562778124,0.9950353788173913,-0.03988105027040223,正常
2019-02-11,4611.8298,趋势下行|波动偏低|价格偏弱,0.5,0.40099103371772926,0.028740781282508454,0.011524795596328229,0.006679432481146552,3.339716240573276e-06,0.011521455880087655,1.0064996350335622,-0.028819082151456676,正常
2019-02-12,4675.7918,趋势上行|波动偏低|价格中性,0.5,0.5095302623397411,0.013869115464755444,0.007066734041177001,0.10853922862201182,5.426961431100591e-05,0.007012464426865995,1.0135576779198887,-0.02200871051299258,正常
2019-02-13,4759.8256,趋势上行|波动偏低|价格偏强,0.75,0.7445366028510538,0.017972100468630847,0.013380886629012243,0.23500634051131275,0.00011750317025565638,0.013263383458756587,1.027000882059707,-0.009037237021202738,正常
2019-02-14,4780.0441,趋势上行|波动偏低|价格偏强,0.75,0.7154201354805503,0.004247739665083516,0.0030389184866801565,0.02911646737050355,1.4558233685251776e-05,0.0030243602529949048,1.030106902707199,-0.006040208628651733,正常
2019-02-15,4773.5144,趋势上行|波动偏低|价格偏强,0.75,0.7171505375040336,-0.00136603342216024,-0.0009796516029506905,0.0017304020234832906,8.652010117416453e-07,-0.000980516803962432,1.029096865579217,-0.007014802906554207,正常
2019-02-18,4942.8759,趋势上行|波动偏低|价格偏强,0.75,0.720456873631643,0.03547941533390997,0.02556138864974735,0.003306336127609444,1.653168063804722e-06,0.025559735481683547,1.0554003092484514,0.0,正常
2019-02-19,4963.7511,趋势上行|波动偏高|价格偏强,1.0,0.8475265345692488,0.004223290331849094,0.0035793506194318754,0.12706966093760574,6.353483046880288e-05,0.0035158157889630727,1.0591109023193834,0.0,正常
2019-02-20,4967.0394,趋势上行|波动偏高|价格偏强,1.0,0.8525125664361991,0.0006624627088975821,0.0005647577841305544,0.004986031866950347,2.4930159334751734e-06,0.0005622647681970792,1.0597064030653711,0.0,正常
2019-02-21,4947.658,趋势上行|波动偏高|价格偏强,1.0,0.8541419610257801,-0.0039020024685125776,-0.003332864040382768,0.0016293945895810014,8.146972947905006e-07,-0.0033336787376775584,1.0561736823612913,-0.0033336787376776478,正常
2019-02-22,5059.5092,趋势上行|波动偏高|价格偏强,1.0,0.8642649765942153,0.022606898051563018,0.019538350215401925,0.0101230155684352,5.0615077842176e-06,0.019533288707617707,1.076804227824242,0.0,正常
2019-02-25,5324.2471,趋势上行|波动偏高|价格偏强,1.0,0.8328600656740214,0.052324818383569616,0.043579251675321035,0.03140491092019393,1.5702455460096965e-05,0.043563549219860935,1.1237136418032176,0.0,正常
2019-02-26,5323.7574,趋势上行|波动偏高|价格偏强,1.0,0.6879501254190293,-9.19754456923938e-05,-6.327451939955344e-05,0.14490994025499204,7.245497012749602e-05,-0.00013572948952704944,1.123561120724241,-0.0001357294895271144,正常
2019-02-27,5310.2745,趋势上行|波动偏高|价格偏强,1.0,0.7026797937367144,-0.002532590985456995,-0.0017796005112803836,0.014729668317685074,7.364834158842537e-06,-0.0017869653454392262,1.121553355938024,-0.0019224522910722408,正常
2019-02-28,5330.3392,趋势上行|波动偏高|价格偏强,1.0,0.6993524069251135,0.003778467572627342,0.0026424803914054224,0.003327386811600941,1.6636934058004704e-06,0.002640816697999622,1.1245151727680827,0.0,正常
2019-03-01,5364.3661,趋势上行|波动偏高|价格偏强,1.0,0.6988563268186556,0.006383627518488755,0.004461238479349541,0.0004960801064578524,2.480400532289262e-07,0.004460990439296313,1.1295316242026447,0.0,正常
2019-03-04,5482.2985,趋势上行|波动偏高|价格偏强,1.0,0.7085841895417205,0.021984405575898203,0.01557780220755431,0.009727862723064917,4.863931361532458e-06,0.015572938276192778,1.1471217504673605,0.0,正常
2019-03-05,5654.3058,趋势上行|波动偏高|价格偏强,1.0,0.7140291569119048,0.03137503366516814,0.022402688836022637,0.005444967370184295,2.7224836850921476e-06,0.022399966352337545,1.172817239079864,0.0,正常
2019-03-06,5776.9732,趋势上行|波动偏高|价格偏强,1.0,0.734877628425856,0.021694511110453174,0.015942810874708214,0.020848471513951194,1.0424235756975598e-05,0.01593238663895124,1.1915030167897114,0.0,正常
2019-03-07,5877.2974,趋势上行|波动偏高|价格偏强,1.0,0.7804205465926449,0.01736622215938266,0.013552956589874718,0.045542918166788904,2.277145908339445e-05,0.013530185130791324,1.2076242731907727,0.0,正常
2019-03-08,5633.3187,趋势上行|波动偏高|价格偏强,1.0,0.8534281609361429,-0.04151205620460874,-0.035427557783377035,0.073007614343498,3.6503807171749e-05,-0.03546406159054878,1.1647970115880935,-0.03546406159054871,正常
